pmax,beta,gamma,p,s,r,c,P,E,P/E
10,14.693877551020408,19.612244897959183,7.372433052305209,0.0,-143.58996251561848,14.693877551020408,1051.2859411306965,-143.58996251561848,-7.3214444987151985
10,14.693877551020408,20.0,7.371938775510205,0.0,-146.4387755102041,14.693877551020408,1072.2157486463975,-146.4387755102041,-7.321938775510205
10,15.10204081632653,1.0,8.051020408163264,0.0,-7.051020408163264,15.10204081632653,49.71688879633486,-7.051020408163264,-7.051020408163266
10,15.10204081632653,1.3877551020408163,7.911314525810324,0.0,-9.978967097042899,15.10204081632653,71.75602105690255,-9.978967097042899,-7.1907262905162055
10,15.10204081632653,1.7755102040816326,7.8326296035655645,0.0,-12.906913785922532,15.10204081632653,93.82566379752434,-12.906913785922532,-7.269411212760966
10,15.10204081632653,2.163265306122449,7.782152483634963,0.0,-15.834860474802166,15.10204081632653,115.90941043930323,-15.834860474802166,-7.319888332691567
10,15.10204081632653,2.5510204081632653,7.747020408163265,0.0,-18.7628071636818,15.10204081632653,138.00082960331156,-18.7628071636818,-7.355020408163266
10,15.10204081632653,2.9387755102040813,7.7211592970521545,0.0,-21.690753852561432,15.10204081632653,160.09688424950014,-21.690753852561432,-7.380881519274375
10,15.10204081632653,3.326530612244898,7.701327156629523,0.0,-24.618700541441065,15.10204081632653,182.195953381033,-24.618700541441065,-7.400713659697008
10,15.10204081632653,3.7142857142857144,7.68563579277865,0.0,-27.5466472303207,15.10204081632653,204.29709290085174,-27.5466472303207,-7.416405023547879
10,15.10204081632653,4.1020408163265305,7.672910955426947,0.0,-30.474593919200334,15.10204081632653,226.39971568392008,-30.474593919200334,-7.429129860899584
10,15.10204081632653,4.489795918367347,7.662384044526902,0.0,-33.40254060807997,15.10204081632653,248.50343743021423,-33.40254060807997,-7.439656771799629
10,15.10204081632653,4.877551020408163,7.653530868414311,0.0,-36.330487296959596,15.10204081632653,270.60799604390206,-36.330487296959596,-7.448509947912219
10,15.10204081632653,5.26530612244898,7.6459816484733425,0.0,-39.25843398583923,15.10204081632653,292.71320663567576,-39.25843398583923,-7.456059167853187
10,15.10204081632653,5.653061224489796,7.6394680615928685,0.0,-42.18638067471887,15.10204081632653,314.8189350439797,-42.18638067471887,-7.462572754733662
10,15.10204081632653,6.040816326530612,7.633790678433535,0.0,-45.1143273635985,15.10204081632653,336.9250815541442,-45.1143273635985,-7.468250137892994
10,15.10204081632653,6.428571428571429,7.628798185941043,0.0,-48.042274052478135,15.10204081632653,359.03157050964217,-48.042274052478135,-7.473242630385488
10,15.10204081632653,6.816326530612245,7.624373701576439,0.0,-50.97022074135777,15.10204081632653,381.138343469204,-50.97022074135777,-7.4776671147500915
10,15.10204081632653,7.204081632653061,7.620425507313407,0.0,-53.8981674302374,15.10204081632653,403.24535457381666,-53.8981674302374,-7.481615309013123
10,15.10204081632653,7.591836734693877,7.616880623217028,0.0,-56.82611411911703,15.10204081632653,425.35256733351264,-56.82611411911703,-7.485160193109502
10,15.10204081632653,7.979591836734693,7.61368025471058,0.0,-59.754060807996666,15.10204081632653,447.45995235100355,-59.754060807996666,-7.48836056161595
10,15.10204081632653,8.36734693877551,7.610776505724241,0.0,-62.6820074968763,15.10204081632653,469.5674856782546,-62.6820074968763,-7.49126431060229
10,15.10204081632653,8.755102040816325,7.6081299652728225,0.0,-65.60995418575592,15.10204081632653,491.675147609773,-65.60995418575592,-7.493910851053708
10,15.10204081632653,9.142857142857142,7.605707908163265,0.0,-68.53790087463557,15.10204081632653,513.7829217829625,-68.53790087463557,-7.496332908163266
10,15.10204081632653,9.53061224489796,7.60348293492986,0.0,-71.4658475635152,15.10204081632653,535.8907944980899,-71.4658475635152,-7.49855788139667
10,15.10204081632653,9.918367346938775,7.60143193079701,0.0,-74.39379425239483,15.10204081632653,557.9987541977677,-74.39379425239483,-7.500608885529521
10,15.10204081632653,10.306122448979592,7.599535259648413,0.0,-77.32174094127446,15.10204081632653,580.1067910639375,-77.32174094127446,-7.502505556678118
10,15.10204081632653,10.693877551020408,7.597776133354105,0.0,-80.24968763015411,15.10204081632653,602.2148967025346,-80.24968763015411,-7.504264682972425
10,15.10204081632653,11.081632653061224,7.5961401135039655,0.0,-83.17763431903373,15.10204081632653,624.3230638943536,-83.17763431903373,-7.505900702822565
10,15.10204081632653,11.46938775510204,7.594614714213087,0.0,-86.10558100791336,15.10204081632653,646.4312863964524,-86.10558100791336,-7.507426102113444
10,15.10204081632653,11.857142857142858,7.59318908286206,0.0,-89.033527696793,15.10204081632653,668.5395587825211,-89.033527696793,-7.508851733464471
10,15.10204081632653,12.244897959183673,7.591853741496599,0.0,-91.96147438567263,15.10204081632653,690.6478763135824,-91.96147438567263,-7.510187074829932
10,15.10204081632653,12.63265306122449,7.5906003758530876,0.0,-94.88942107455227,15.10204081632653,712.7562348325049,-94.88942107455227,-7.511440440473443
10,15.10204081632653,13.020408163265305,7.589421662081761,0.0,-97.8173677634319,15.10204081632653,734.8646306773634,-97.8173677634319,-7.51261915424477
10,15.10204081632653,13.408163265306122,7.588311123536172,0.0,-100.74531445231153,15.10204081632653,756.9730606098348,-100.74531445231153,-7.513729692790358
10,15.10204081632653,13.795918367346939,7.587263011713561,0.0,-103.67326114119116,15.10204081632653,779.0815217556676,-103.67326114119116,-7.51477780461297
10,15.10204081632653,14.183673469387754,7.586272206724416,0.0,-106.60120783007079,15.10204081632653,801.1900115549172,-106.60120783007079,-7.515768609602114
10,15.10204081632653,14.571428571428571,7.585334133653461,0.0,-109.52915451895043,15.10204081632653,823.2985277201259,-109.52915451895043,-7.516706682673068
10,15.10204081632653,14.959183673469386,7.5844446919286135,0.0,-112.45710120783006,15.10204081632653,845.4070682010076,-112.45710120783006,-7.517596124397917
10,15.10204081632653,15.346938775510203,7.583600195397308,0.0,-115.3850478967097,15.10204081632653,867.5156311544862,-115.3850478967097,-7.518440620929224
10,15.10204081632653,15.73469387755102,7.582797321263135,0.0,-118.31299458558934,15.10204081632653,889.6242149191633,-118.31299458558934,-7.519243495063395
10,15.10204081632653,16.122448979591837,7.582033066391113,0.0,-121.24094127446897,15.10204081632653,911.7328179934715,-121.24094127446897,-7.520007749935417
10,15.10204081632653,16.51020408163265,7.581304709770188,0.0,-124.1688879633486,15.10204081632653,933.841439016905,-124.1688879633486,-7.520736106556343
10,15.10204081632653,16.89795918367347,7.580609780143941,0.0,-127.09683465222824,15.10204081632653,955.9500767538362,-127.09683465222824,-7.521431036182589
10,15.10204081632653,17.285714285714285,7.579946027997976,0.0,-130.02478134110785,15.10204081632653,978.0587300795073,-130.02478134110785,-7.5220947883285545
10,15.10204081632653,17.6734693877551,7.579311401234858,0.0,-132.9527280299875,15.10204081632653,1000.16739796787,-132.9527280299875,-7.522729415091672
10,15.10204081632653,18.06122448979592,7.578704023982474,0.0,-135.88067471886714,15.10204081632653,1022.2760794809881,-135.88067471886714,-7.523336792344057
10,15.10204081632653,18.448979591836736,7.57812217807477,0.0,-138.80862140774678,15.10204081632653,1044.3847737597785,-138.80862140774678,-7.523918638251761
10,15.10204081632653,18.83673469387755,7.57756428681982,0.0,-141.7365680966264,15.10204081632653,1066.4934800158949,-141.7365680966264,-7.5244765295067095
10,15.10204081632653,19.224489795918366,7.577028900732268,0.0,-144.66451478550604,15.10204081632653,1088.6021975245953,-144.66451478550604,-7.525011915594263
10,15.10204081632653,19.612244897959183,7.57651468495827,0.0,-147.59246147438566,15.10204081632653,1110.7109256184526,-147.59246147438566,-7.525526131368261
10,15.10204081632653,20.0,7.576020408163266,0.0,-150.5204081632653,15.10204081632653,1132.819663681799,-150.5204081632653,-7.526020408163264
10,15.510204081632654,1.0,8.255102040816327,0.0,-7.255102040816327,15.510204081632654,52.63650562265723,-7.255102040816327,-7.255102040816327
10,15.510204081632654,1.3877551020408163,8.115396158463385,0.0,-10.262182423990003,15.510204081632654,75.88686789792969,-10.262182423990003,-7.394807923169269
10,15.510204081632654,1.7755102040816326,8.036711236218625,0.0,-13.269262807163681,15.510204081632654,99.16774065325625,-13.269262807163681,-7.473492845414029
10,15.510204081632654,2.163265306122449,7.986234116288025,0.0,-16.27634319033736,15.510204081632654,122.46271730973989,-16.27634319033736,-7.523969965344629
10,15.510204081632654,2.5510204081632653,7.951102040816327,0.0,-19.283423573511037,15.510204081632654,145.76536648845297,-19.283423573511037,-7.559102040816328
10,15.510204081632654,2.9387755102040813,7.925240929705216,0.0,-22.290503956684717,15.510204081632654,169.07265114934634,-22.290503956684717,-7.584963151927438
10,15.510204081632654,3.326530612244898,7.905408789282585,0.0,-25.297584339858393,15.510204081632654,192.38295029558395,-25.297584339858393,-7.60479529235007
10,15.510204081632654,3.7142857142857144,7.889717425431712,0.0,-28.304664723032076,15.510204081632654,215.69531983010748,-28.304664723032076,-7.620486656200942
10,15.510204081632654,4.1020408163265305,7.876992588080009,0.0,-31.31174510620575,15.510204081632654,239.0091726278805,-31.31174510620575,-7.633211493552645
10,15.510204081632654,4.489795918367347,7.8664656771799635,0.0,-34.31882548937943,15.510204081632654,262.32412438887945,-34.31882548937943,-7.643738404452691
10,15.510204081632654,4.877551020408163,7.857612501067373,0.0,-37.3259058725531,15.510204081632654,285.639913017272,-37.3259058725531,-7.65259158056528
10,15.510204081632654,5.26530612244898,7.850063281126404,0.0,-40.33298625572678,15.510204081632654,308.9563536237505,-40.33298625572678,-7.660140800506249
10,15.510204081632654,5.653061224489796,7.84354969424593,0.0,-43.34006663890046,15.510204081632654,332.2733120467592,-43.34006663890046,-7.666654387386724
10,15.510204081632654,6.040816326530612,7.837872311086597,0.0,-46.34714702207413,15.510204081632654,355.59068857162845,-46.34714702207413,-7.672331770546057
10,15.510204081632654,6.428571428571429,7.832879818594105,0.0,-49.35422740524782,15.510204081632654,378.9084075418312,-49.35422740524782,-7.67732426303855
10,15.510204081632654,6.816326530612245,7.828455334229501,0.0,-52.3613077884215,15.510204081632654,402.2264105160978,-52.3613077884215,-7.681748747403153
10,15.510204081632654,7.204081632653061,7.824507139966469,0.0,-55.36838817159517,15.510204081632654,425.54465163541516,-55.36838817159517,-7.685696941666185
10,15.510204081632654,7.591836734693877,7.82096225587009,0.0,-58.375468554768844,15.510204081632654,448.8630944098159,-58.375468554768844,-7.689241825762564
10,15.510204081632654,7.979591836734693,7.817761887363642,0.0,-61.38254893794252,15.510204081632654,472.1817094420116,-61.38254893794252,-7.692442194269012
10,15.510204081632654,8.36734693877551,7.814858138377303,0.0,-64.3896293211162,15.510204081632654,495.50047278396744,-64.3896293211162,-7.695345943255352
10,15.510204081632654,8.755102040816325,7.812211597925884,0.0,-67.39670970428988,15.510204081632654,518.8193647301906,-67.39670970428988,-7.697992483706771
10,15.510204081632654,9.142857142857142,7.809789540816327,0.0,-70.40379008746356,15.510204081632654,542.1383689180848,-70.40379008746356,-7.700414540816326
10,15.510204081632654,9.53061224489796,7.807564567582922,0.0,-73.41087047063724,15.510204081632654,565.457471647917,-73.41087047063724,-7.702639514049732
10,15.510204081632654,9.918367346938775,7.805513563450072,0.0,-76.41795085381091,15.510204081632654,588.7766613622995,-76.41795085381091,-7.704690518182582
10,15.510204081632654,10.306122448979592,7.803616892301475,0.0,-79.4250312369846,15.510204081632654,612.0959282431742,-79.4250312369846,-7.706587189331179
10,15.510204081632654,10.693877551020408,7.801857766007167,0.0,-82.43211162015828,15.510204081632654,635.415263896476,-82.43211162015828,-7.708346315625486
10,15.510204081632654,11.081632653061224,7.800221746157027,0.0,-85.43919200333195,15.510204081632654,658.7346611029998,-85.43919200333195,-7.709982335475627
10,15.510204081632654,11.46938775510204,7.79869634686615,0.0,-88.44627238650564,15.510204081632654,682.0541136198034,-88.44627238650564,-7.711507734766505
10,15.510204081632654,11.857142857142858,7.797270715515122,0.0,-91.45335276967931,15.510204081632654,705.3736160205768,-91.45335276967931,-7.712933366117532
10,15.510204081632654,12.244897959183673,7.795935374149661,0.0,-94.46043315285299,15.510204081632654,728.693163566343,-94.46043315285299,-7.714268707482994
10,15.510204081632654,12.63265306122449,7.7946820085061495,0.0,-97.46751353602666,15.510204081632654,752.01275209997,-97.46751353602666,-7.715522073126505
10,15.510204081632654,13.020408163265305,7.793503294734823,0.0,-100.47459391920033,15.510204081632654,775.3323779595332,-100.47459391920033,-7.716700786897831
10,15.510204081632654,13.408163265306122,7.792392756189234,0.0,-103.48167430237402,15.510204081632654,798.6520379067096,-103.48167430237402,-7.717811325443421
10,15.510204081632654,13.795918367346939,7.791344644366623,0.0,-106.48875468554769,15.510204081632654,821.9717290672471,-106.48875468554769,-7.7188594372660315
10,15.510204081632654,14.183673469387754,7.790353839377478,0.0,-109.49583506872136,15.510204081632654,845.2914488812014,-109.49583506872136,-7.719850242255176
10,15.510204081632654,14.571428571428571,7.789415766306523,0.0,-112.50291545189505,15.510204081632654,868.6111950611149,-112.50291545189505,-7.720788315326131
10,15.510204081632654,14.959183673469386,7.788526324581675,0.0,-115.50999583506872,15.510204081632654,891.9309655567014,-115.50999583506872,-7.721677757050979
10,15.510204081632654,15.346938775510203,7.78768182805037,0.0,-118.51707621824241,15.510204081632654,915.2507585248848,-118.51707621824241,-7.722522253582285
10,15.510204081632654,15.73469387755102,7.786878953916197,0.0,-121.52415660141608,15.510204081632654,938.5705723042665,-121.52415660141608,-7.723325127716457
10,15.510204081632654,16.122448979591837,7.786114699044175,0.0,-124.53123698458977,15.510204081632654,961.8904053932796,-124.53123698458977,-7.724089382588479
10,15.510204081632654,16.51020408163265,7.78538634242325,0.0,-127.53831736776343,15.510204081632654,985.2102564314179,-127.53831736776343,-7.724817739209405
10,15.510204081632654,16.89795918367347,7.784691412797003,0.0,-130.54539775093713,15.510204081632654,1008.5301241830539,-130.54539775093713,-7.725512668835651
10,15.510204081632654,17.285714285714285,7.784027660651038,0.0,-133.5524781341108,15.510204081632654,1031.8500075234297,-133.5524781341108,-7.7261764209816155
10,15.510204081632654,17.6734693877551,7.78339303388792,0.0,-136.55955851728447,15.510204081632654,1055.169905426497,-136.55955851728447,-7.726811047744733
10,15.510204081632654,18.06122448979592,7.782785656635536,0.0,-139.56663890045814,15.510204081632654,1078.4898169543198,-139.56663890045814,-7.7274184249971185
10,15.510204081632654,18.448979591836736,7.7822038107278315,0.0,-142.57371928363185,15.510204081632654,1101.809741247815,-142.57371928363185,-7.728000270904823
10,15.510204081632654,18.83673469387755,7.781645919472882,0.0,-145.5807996668055,15.510204081632654,1125.1296775186363,-145.5807996668055,-7.728558162159773
10,15.510204081632654,19.224489795918366,7.78111053338533,0.0,-148.5878800499792,15.510204081632654,1148.4496250420416,-148.5878800499792,-7.729093548247325
10,15.510204081632654,19.612244897959183,7.780596317611332,0.0,-151.59496043315286,15.510204081632654,1171.7695831506035,-151.59496043315286,-7.729607764021322
10,15.510204081632654,20.0,7.7801020408163275,0.0,-154.60204081632656,15.510204081632654,1195.089551228655,-154.60204081632656,-7.730102040816326
10,15.918367346938776,1.0,8.459183673469388,0.0,-7.459183673469388,15.918367346938776,55.639421074552274,-7.459183673469388,-7.459183673469388
10,15.918367346938776,1.3877551020408163,8.319477791116446,0.0,-10.54539775093711,15.918367346938776,80.13331283158828,-10.54539775093711,-7.598889555822329
10,15.918367346938776,1.7755102040816326,8.240792868871686,0.0,-13.63161182840483,15.918367346938776,104.65771506867839,-13.63161182840483,-7.67757447806709
10,15.918367346938776,2.163265306122449,8.190315748941087,0.0,-16.717825905872555,15.918367346938776,129.19622120692557,-16.717825905872555,-7.728051597997689
10,15.918367346938776,2.5510204081632653,8.155183673469388,0.0,-19.804039983340274,15.918367346938776,153.74239986740218,-19.804039983340274,-7.7631836734693875
10,15.918367346938776,2.9387755102040813,8.129322562358277,0.0,-22.890254060807997,15.918367346938776,178.29321401005913,-22.890254060807997,-7.7890447845805
10,15.918367346938776,3.326530612244898,8.109490421935647,0.0,-25.97646813827572,15.918367346938776,202.8470426380603,-25.97646813827572,-7.80887692500313
10,15.918367346938776,3.7142857142857144,8.093799058084773,0.0,-29.062682215743443,15.918367346938776,227.40294165434733,-29.062682215743443,-7.824568288854003
10,15.918367346938776,4.1020408163265305,8.08107422073307,0.0,-32.148896293211166,15.918367346938776,251.96032393388398,-32.148896293211166,-7.837293126205706
10,15.918367346938776,4.489795918367347,8.070547309833024,0.0,-35.23511037067888,15.918367346938776,276.5188051766464,-35.23511037067888,-7.847820037105753
10,15.918367346938776,4.877551020408163,8.061694133720435,0.0,-38.321324448146605,15.918367346938776,301.07812328680257,-38.321324448146605,-7.8566732132183414
10,15.918367346938776,5.26530612244898,8.054144913779465,0.0,-41.40753852561433,15.918367346938776,325.6380933750446,-41.40753852561433,-7.864222433159311
10,15.918367346938776,5.653061224489796,8.04763132689899,0.0,-44.493752603082044,15.918367346938776,350.19858127981684,-44.493752603082044,-7.870736020039786
10,15.918367346938776,6.040816326530612,8.041953943739658,0.0,-47.57996668054977,15.918367346938776,374.75948728644966,-47.57996668054977,-7.876413403199119
10,15.918367346938776,6.428571428571429,8.036961451247166,0.0,-50.6661807580175,15.918367346938776,399.3207357384159,-50.6661807580175,-7.881405895691611
10,15.918367346938776,6.816326530612245,8.032536966882562,0.0,-53.75239483548522,15.918367346938776,423.8822681944461,-53.75239483548522,-7.885830380056214
10,15.918367346938776,7.204081632653061,8.02858877261953,0.0,-56.83860891295294,15.918367346938776,448.44403879552704,-56.83860891295294,-7.889778574319245
10,15.918367346938776,7.591836734693877,8.025043888523152,0.0,-59.92482299042066,15.918367346938776,473.0060110516913,-59.92482299042066,-7.893323458415624
10,15.918367346938776,7.979591836734693,8.021843520016702,0.0,-63.01103706788837,15.918367346938776,497.5681555656505,-63.01103706788837,-7.896523826922074
10,15.918367346938776,8.36734693877551,8.018939771030364,0.0,-66.09725114535611,15.918367346938776,522.1304483893699,-66.09725114535611,-7.899427575908412
10,15.918367346938776,8.755102040816325,8.016293230578945,0.0,-69.18346522282381,15.918367346938776,546.6928698173566,-69.18346522282381,-7.902074116359832
10,15.918367346938776,9.142857142857142,8.013871173469388,0.0,-72.26967930029154,15.918367346938776,571.2554034870144,-72.26967930029154,-7.904496173469389
10,15.918367346938776,9.53061224489796,8.011646200235983,0.0,-75.35589337775927,15.918367346938776,595.8180356986102,-75.35589337775927,-7.906721146702792
10,15.918367346938776,9.918367346938775,8.009595196103133,0.0,-78.44210745522699,15.918367346938776,620.3807548947563,-78.44210745522699,-7.908772150835644
10,15.918367346938776,10.306122448979592,8.007698524954536,0.0,-81.5283215326947,15.918367346938776,644.9435512573943,-81.5283215326947,-7.91066882198424
10,15.918367346938776,10.693877551020408,8.005939398660228,0.0,-84.61453561016245,15.918367346938776,669.5064163924599,-84.61453561016245,-7.912427948278549
10,15.918367346938776,11.081632653061224,8.004303378810087,0.0,-87.70074968763015,15.918367346938776,694.0693430807471,-87.70074968763015,-7.914063968128689
10,15.918367346938776,11.46938775510204,8.00277797951921,0.0,-90.78696376509788,15.918367346938776,718.6323250793141,-90.78696376509788,-7.915589367419565
10,15.918367346938776,11.857142857142858,8.001352348168183,0.0,-93.8731778425656,15.918367346938776,743.1953569618512,-93.8731778425656,-7.917014998770593
10,15.918367346938776,12.244897959183673,8.000017006802722,0.0,-96.95939192003333,15.918367346938776,767.7584339893809,-96.95939192003333,-7.918350340136055
10,15.918367346938776,12.63265306122449,7.9987636411592105,0.0,-100.04560599750104,15.918367346938776,792.3215520047717,-100.04560599750104,-7.919603705779567
10,15.918367346938776,13.020408163265305,7.997584927387884,0.0,-103.13182007496876,15.918367346938776,816.8847073460984,-103.13182007496876,-7.920782419550893
10,15.918367346938776,13.408163265306122,7.996474388842295,0.0,-106.21803415243649,15.918367346938776,841.4478967750381,-106.21803415243649,-7.921892958096481
10,15.918367346938776,13.795918367346939,7.995426277019684,0.0,-109.3042482299042,15.918367346938776,866.0111174173393,-109.3042482299042,-7.9229410699190925
10,15.918367346938776,14.183673469387754,7.994435472030539,0.0,-112.39046230737193,15.918367346938776,890.5743667130572,-112.39046230737193,-7.923931874908237
10,15.918367346938776,14.571428571428571,7.993497398959584,0.0,-115.47667638483965,15.918367346938776,915.1376423747342,-115.47667638483965,-7.924869947979192
10,15.918367346938776,14.959183673469386,7.992607957234736,0.0,-118.56289046230737,15.918367346938776,939.7009423520842,-118.56289046230737,-7.925759389704041
10,15.918367346938776,15.346938775510203,7.991763460703431,0.0,-121.6491045397751,15.918367346938776,964.2642648020311,-121.6491045397751,-7.926603886235346
10,15.918367346938776,15.73469387755102,7.990960586569258,0.0,-124.73531861724283,15.918367346938776,988.8276080631765,-124.73531861724283,-7.927406760369518
10,15.918367346938776,16.122448979591837,7.990196331697236,0.0,-127.82153269471056,15.918367346938776,1013.3909706339531,-127.82153269471056,-7.92817101524154
10,15.918367346938776,16.51020408163265,7.989467975076311,0.0,-130.90774677217826,15.918367346938776,1037.954351153855,-130.90774677217826,-7.9288993718624665
10,15.918367346938776,16.89795918367347,7.988773045450064,0.0,-133.993960849646,15.918367346938776,1062.5177483872544,-133.993960849646,-7.929594301488712
10,15.918367346938776,17.285714285714285,7.988109293304099,0.0,-137.0801749271137,15.918367346938776,1087.0811612093937,-137.0801749271137,-7.930258053634677
10,15.918367346938776,17.6734693877551,7.987474666540981,0.0,-140.16638900458142,15.918367346938776,1111.6445885942248,-140.16638900458142,-7.930892680397796
10,15.918367346938776,18.06122448979592,7.986867289288597,0.0,-143.25260308204915,15.918367346938776,1136.2080296038112,-143.25260308204915,-7.9315000576501795
10,15.918367346938776,18.448979591836736,7.9862854433808925,0.0,-146.33881715951688,15.918367346938776,1160.7714833790697,-146.33881715951688,-7.932081903557883
10,15.918367346938776,18.83673469387755,7.985727552125943,0.0,-149.42503123698458,15.918367346938776,1185.3349491316546,-149.42503123698458,-7.932639794812834
10,15.918367346938776,19.224489795918366,7.985192166038391,0.0,-152.5112453144523,15.918367346938776,1209.8984261368232,-152.5112453144523,-7.933175180900385
10,15.918367346938776,19.612244897959183,7.984677950264393,0.0,-155.59745939192004,15.918367346938776,1234.461913727149,-155.59745939192004,-7.933689396674384
10,15.918367346938776,20.0,7.9841836734693885,0.0,-158.68367346938777,15.918367346938776,1259.0254112869638,-158.68367346938777,-7.934183673469388
10,16.3265306122449,1.0,8.66326530612245,0.0,-7.663265306122449,16.3265306122449,58.72563515202,-7.663265306122449,-7.663265306122449
10,16.3265306122449,1.3877551020408163,8.523559423769507,0.0,-10.828613077884214,16.3265306122449,84.49535585787835,-10.828613077884214,-7.802971188475392
10,16.3265306122449,1.7755102040816326,8.444874501524748,0.0,-13.99396084964598,16.3265306122449,110.29558704379079,-13.99396084964598,-7.881656110720151
10,16.3265306122449,2.163265306122449,8.394397381594148,0.0,-17.15930862140775,16.3265306122449,136.10992213086033,-17.15930862140775,-7.93213323065075
10,16.3265306122449,2.5510204081632653,8.359265306122449,0.0,-20.324656393169512,16.3265306122449,161.9319297401593,-20.324656393169512,-7.967265306122449
10,16.3265306122449,2.9387755102040813,8.333404195011338,0.0,-23.49000416493128,16.3265306122449,187.75857283163856,-23.49000416493128,-7.993126417233561
10,16.3265306122449,3.326530612244898,8.313572054588708,0.0,-26.655351936693048,16.3265306122449,213.58823040846207,-26.655351936693048,-8.01295855765619
10,16.3265306122449,3.7142857142857144,8.297880690737834,0.0,-29.820699708454814,16.3265306122449,239.41995837357146,-29.820699708454814,-8.028649921507064
10,16.3265306122449,4.1020408163265305,8.285155853386131,0.0,-32.98604748021658,16.3265306122449,265.25316960193044,-32.98604748021658,-8.041374758858767
10,16.3265306122449,4.489795918367347,8.274628942486085,0.0,-36.15139525197834,16.3265306122449,291.08747979351523,-36.15139525197834,-8.051901669758813
10,16.3265306122449,4.877551020408163,8.265775766373496,0.0,-39.31674302374011,16.3265306122449,316.92262685249375,-39.31674302374011,-8.060754845871402
10,16.3265306122449,5.26530612244898,8.258226546432526,0.0,-42.482090795501875,16.3265306122449,342.7584258895581,-42.482090795501875,-8.068304065812372
10,16.3265306122449,5.653061224489796,8.251712959552052,0.0,-45.647438567263634,16.3265306122449,368.59474274315266,-45.647438567263634,-8.074817652692847
10,16.3265306122449,6.040816326530612,8.24603557639272,0.0,-48.8127863390254,16.3265306122449,394.4314776986078,-48.8127863390254,-8.080495035852179
10,16.3265306122449,6.428571428571429,8.241043083900227,0.0,-51.978134110787174,16.3265306122449,420.26855509939645,-51.978134110787174,-8.085487528344672
10,16.3265306122449,6.816326530612245,8.236618599535623,0.0,-55.14348188254894,16.3265306122449,446.10591650424897,-55.14348188254894,-8.089912012709275
10,16.3265306122449,7.204081632653061,8.232670405272591,0.0,-58.308829654310706,16.3265306122449,471.94351605415227,-58.308829654310706,-8.093860206972307
10,16.3265306122449,7.591836734693877,8.229125521176213,0.0,-61.47417742607247,16.3265306122449,497.78131725913886,-61.47417742607247,-8.097405091068685
10,16.3265306122449,7.979591836734693,8.225925152669763,0.0,-64.63952519783423,16.3265306122449,523.6192907219205,-64.63952519783423,-8.100605459575135
10,16.3265306122449,8.36734693877551,8.223021403683425,0.0,-67.804872969596,16.3265306122449,549.4574124944621,-67.804872969596,-8.103509208561473
10,16.3265306122449,8.755102040816325,8.220374863232006,0.0,-70.97022074135776,16.3265306122449,575.2956628712712,-70.97022074135776,-8.106155749012892
10,16.3265306122449,9.142857142857142,8.21795280612245,0.0,-74.13556851311954,16.3265306122449,601.1340254897514,-74.13556851311954,-8.10857780612245
10,16.3265306122449,9.53061224489796,8.215727832889044,0.0,-77.3009162848813,16.3265306122449,626.9724866501695,-77.3009162848813,-8.110802779355854
10,16.3265306122449,9.918367346938775,8.213676828756194,0.0,-80.46626405664306,16.3265306122449,652.8110347951377,-80.46626405664306,-8.112853783488704
10,16.3265306122449,10.306122448979592,8.211780157607597,0.0,-83.63161182840483,16.3265306122449,678.6496601065984,-83.63161182840483,-8.114750454637301
10,16.3265306122449,10.693877551020408,8.210021031313289,0.0,-86.7969596001666,16.3265306122449,704.488354190486,-86.7969596001666,-8.11650958093161
10,16.3265306122449,11.081632653061224,8.208385011463148,0.0,-89.96230737192835,16.3265306122449,730.3271098275957,-89.96230737192835,-8.11814560078175
10,16.3265306122449,11.46938775510204,8.206859612172272,0.0,-93.12765514369013,16.3265306122449,756.1659207749851,-93.12765514369013,-8.119671000072627
10,16.3265306122449,11.857142857142858,8.205433980821244,0.0,-96.2930029154519,16.3265306122449,782.0047816063445,-96.2930029154519,-8.121096631423654
10,16.3265306122449,12.244897959183673,8.204098639455783,0.0,-99.45835068721367,16.3265306122449,807.8436875826966,-99.45835068721367,-8.122431972789116
10,16.3265306122449,12.63265306122449,8.20284527381227,0.0,-102.62369845897541,16.3265306122449,833.6826345469096,-102.62369845897541,-8.123685338432628
10,16.3265306122449,13.020408163265305,8.201666560040945,0.0,-105.78904623073718,16.3265306122449,859.5216188370587,-105.78904623073718,-8.124864052203954
10,16.3265306122449,13.408163265306122,8.200556021495355,0.0,-108.95439400249894,16.3265306122449,885.3606372148208,-108.95439400249894,-8.125974590749543
10,16.3265306122449,13.795918367346939,8.199507909672745,0.0,-112.11974177426073,16.3265306122449,911.1996868059445,-112.11974177426073,-8.127022702572154
10,16.3265306122449,14.183673469387754,8.1985171046836,0.0,-115.28508954602248,16.3265306122449,937.0387650504846,-115.28508954602248,-8.128013507561299
10,16.3265306122449,14.571428571428571,8.197579031612646,0.0,-118.45043731778426,16.3265306122449,962.877869660984,-118.45043731778426,-8.128951580632252
10,16.3265306122449,14.959183673469386,8.196689589887797,0.0,-121.61578508954601,16.3265306122449,988.7169985871564,-121.61578508954601,-8.129841022357102
10,16.3265306122449,15.346938775510203,8.195845093356493,0.0,-124.7811328613078,16.3265306122449,1014.5561499859255,-124.7811328613078,-8.130685518888406
10,16.3265306122449,15.73469387755102,8.19504221922232,0.0,-127.94648063306954,16.3265306122449,1040.3953221958932,-127.94648063306954,-8.131488393022579
